method,seed,update,true_environment_steps_before_update,beta,barrier_active,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,total_gradient_norm,naturalized_reward_norm,naturalized_barrier_norm,euclidean_barrier_to_reward_ratio,natural_barrier_to_reward_ratio,euclidean_cosine,euclidean_cosine_defined,natural_cosine,natural_cosine_defined,realized_kl,damping
gpomdp_logbarrier_handoff,712,0,0,546.4135158976487,True,179.44964599609375,0.08146166801452637,44.511756896972656,184.39060974121094,3569.486328125,146.8393096923828,0.24804594430875382,0.04113737837721749,-0.011491800658404827,True,-0.3487648665904999,True,5.0502003432484344e-05,0.01
gpomdp_logbarrier_handoff,712,1,4000,546.4135158976487,True,252.12631225585938,0.08007298409938812,43.75295639038086,276.8645935058594,5300.01953125,157.99432373046875,0.17353585985892692,0.029810139905881834,0.5063785910606384,True,0.16253714263439178,True,2.887080336222425e-05,0.01
gpomdp_logbarrier_handoff,712,2,8000,546.4135158976487,True,267.0812072753906,0.07568858563899994,41.35726547241211,260.2105712890625,3720.208251953125,155.49349975585938,0.15484902848206814,0.04179698802458831,-0.24141640961170197,True,-0.2789827585220337,True,2.38334196183132e-05,0.01
gpomdp_logbarrier_handoff,712,3,12000,546.4135158976487,True,181.36444091796875,0.07710012048482895,42.1285514831543,163.357421875,3160.7138671875,154.2163543701172,0.23228672208246745,0.04879162140271293,-0.5223545432090759,True,-0.23044486343860626,True,9.164320545096416e-06,0.01
gpomdp_logbarrier_handoff,712,4,16000,546.4135158976487,True,276.83624267578125,0.072723388671875,39.73704147338867,288.2704772949219,3930.259033203125,149.7844696044922,0.14353988151734523,0.03811058465589715,0.22192034125328064,True,-0.2523118257522583,True,1.0202064004261047e-05,0.01
gpomdp_logbarrier_handoff,712,5,20000,546.4135158976487,True,262.4298400878906,0.070411816239357,38.47396469116211,273.4058532714844,3229.912109375,142.00230407714844,0.14660666896065158,0.04396475794650227,0.21794608235359192,True,-0.082821786403656,True,9.845986824075226e-06,0.01
gpomdp_logbarrier_handoff,712,6,24000,546.4135158976487,True,204.77804565429688,0.06984281539916992,38.16305923461914,173.781982421875,3237.861572265625,151.40672302246094,0.18636304059198527,0.046761332948683565,-0.843913197517395,True,-0.2407616525888443,True,3.062849145862856e-06,0.01
gpomdp_logbarrier_handoff,712,7,28000,546.4135158976487,True,109.9310073852539,0.07064079493284225,38.599082946777344,133.59689331054688,3434.69921875,154.5770263671875,0.35112097910198,0.045004530680110955,0.5035562515258789,True,-0.1229897141456604,True,4.8203587539319415e-06,0.01
gpomdp_logbarrier_handoff,712,8,32000,546.4135158976487,True,239.37698364257812,0.0646619126200676,35.3321418762207,225.28282165527344,5071.19189453125,144.8429718017578,0.1476004139519793,0.028561918936247672,-0.4609621465206146,True,0.14563223719596863,True,1.1962948747168412e-06,0.01
gpomdp_logbarrier_handoff,712,9,36000,546.4135158976487,True,90.00594329833984,0.0637286975979805,34.82222366333008,116.41815948486328,4096.53076171875,152.3003692626953,0.38688804746933164,0.03717788981005865,0.6763325333595276,True,0.20456312596797943,True,1.7502219407106168e-06,0.01
gpomdp_logbarrier_handoff,712,10,40000,546.4135158976487,True,182.39370727539062,0.06459218263626099,35.29404067993164,205.5229949951172,2394.931640625,154.02554321289062,0.1935047058758571,0.0643131271891731,0.6001301407814026,True,-0.13460297882556915,True,5.590962700807722e-06,0.01
gpomdp_logbarrier_handoff,712,11,44000,546.4135158976487,True,274.5666809082031,0.061102721840143204,33.387351989746094,290.4601135253906,3583.287353515625,144.3874053955078,0.12160015876401481,0.04029467668950603,0.4290097653865814,True,-0.1790206879377365,True,1.1120773706352338e-05,0.01
gpomdp_logbarrier_handoff,712,12,48000,546.4135158976487,True,214.1298370361328,0.05892138183116913,32.195438385009766,221.57778930664062,3722.790771484375,153.77139282226562,0.15035475126045617,0.04130540829748348,0.16018162667751312,True,0.2689048945903778,True,8.448500011581928e-06,0.01
gpomdp_logbarrier_handoff,712,13,52000,546.4135158976487,True,352.89483642578125,0.051518864929676056,28.150604248046875,331.0309753417969,4125.06689453125,146.69752502441406,0.07977051898283398,0.03556245965826549,-0.7925001382827759,True,0.20836161077022552,True,9.82821347861318e-07,0.01
gpomdp_logbarrier_handoff,712,14,56000,546.4135158976487,True,103.37715148925781,0.053641386330127716,29.31037712097168,111.5153579711914,3770.682373046875,156.47622680664062,0.28352858149721216,0.04149811925956549,0.1468208283185959,True,0.023564156144857407,True,1.3906576441513607e-06,0.01
