method,seed,update,true_environment_steps_before_update,beta,barrier_active,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,total_gradient_norm,naturalized_reward_norm,naturalized_barrier_norm,euclidean_barrier_to_reward_ratio,natural_barrier_to_reward_ratio,euclidean_cosine,euclidean_cosine_defined,natural_cosine,natural_cosine_defined,realized_kl,damping,valid,invalid_reason,target_kl,predicted_kl,scale_factor,gradient_norm,natural_direction_norm,quadratic_form,solve_residual,fisher_condition_number,damped_condition_number
npg_logbarrier_handoff,614,0,0,546.4135158976487,True,210.6998748779297,0.11352179944515228,62.029850006103516,178.93569946289062,3461.287109375,153.87017822265625,0.2943990832554642,0.044454612795885744,-0.6206791996955872,True,0.21048249304294586,True,0.0008227251237258315,0.01,True,,0.001,0.0009999999310821295,0.0001089284269255586,178.93569946289062,3496.911376953125,168557.28125,4.407674714457244e-05,3164977152.0,82.78238677978516
npg_logbarrier_handoff,614,1,4000,546.4135158976487,True,369.5231628417969,0.11731184273958206,64.10077667236328,334.9682312011719,3493.99560546875,127.26036834716797,0.17346890024268005,0.036422589698734,-0.6006020307540894,True,-0.03975949436426163,True,0.0010097689228132367,0.01,True,,0.001,0.0009999999310821295,7.238232501549646e-05,334.9682312011719,3491.252685546875,381737.59375,8.381339284824207e-05,819609536.0,80.80354309082031
npg_logbarrier_handoff,614,2,8000,546.4135158976487,True,257.44122314453125,0.13690118491649628,74.80465698242188,258.84686279296875,3436.666015625,153.3791046142578,0.2905698476285806,0.044630203783815735,-0.12644267082214355,True,0.2374843806028366,True,0.0011814296012744308,0.01,True,,0.001,0.0010000000474974513,8.993060328066349e-05,258.84686279296875,3476.28564453125,247294.796875,6.138584285508841e-05,298109600.0,82.64615631103516
npg_logbarrier_handoff,614,3,12000,546.4135158976487,True,211.49087524414062,0.12334782630205154,67.39891815185547,268.5367431640625,4085.015869140625,131.8226776123047,0.31868475684377195,0.032269807960387815,0.801198422908783,True,0.10181424021720886,True,0.001115098362788558,0.01,True,,0.001,0.0010000000474974513,9.428208431927487e-05,268.5367431640625,4100.5341796875,224994.375,0.00019072728173341602,610166208.0,78.07878112792969
npg_logbarrier_handoff,614,4,16000,546.4135158976487,True,335.3156433105469,0.10751883685588837,58.74974822998047,286.0287780761719,3681.47607421875,112.46834564208984,0.1752072991583348,0.030549796705104725,-0.8648769855499268,True,0.2516273260116577,True,0.0010873835999518633,0.01,True,,0.001,0.0010000000474974513,9.032643720274791e-05,286.0287780761719,3711.372314453125,245132.140625,0.00011927999003091827,1025079552.0,84.97084045410156
npg_logbarrier_handoff,614,5,20000,546.4135158976487,True,318.50335693359375,0.12779946625232697,69.83135986328125,340.6531066894531,3185.428955078125,137.2109832763672,0.21924842656474958,0.04307457024198551,0.21859417855739594,True,-0.18494051694869995,True,0.001078273868188262,0.01,True,,0.001,0.0009999999310821295,9.052582026924938e-05,340.6531066894531,3162.928466796875,244053.5,7.426676893373951e-05,1750693376.0,81.64381408691406
npg_logbarrier_handoff,614,6,23810,546.4135158976487,True,246.95591735839844,0.11485111713409424,62.75619888305664,305.8677978515625,4218.69287109375,154.5885467529297,0.2541190328797863,0.0366437072990456,0.9236517548561096,True,0.16760382056236267,True,0.0007833325653336942,0.01,True,,0.001,0.0010000001639127731,9.031301306094974e-05,305.8677978515625,4247.33740234375,245205.0,9.047929779626429e-05,4607812096.0,80.13731384277344
npg_logbarrier_handoff,614,7,27810,546.4135158976487,True,244.8700408935547,0.0937701016664505,51.23725128173828,264.6121826171875,3910.9765625,128.41195678710938,0.20924262966089502,0.032833732121632826,0.2962191700935364,True,-0.17681264877319336,True,0.0013990761945024133,0.01,True,,0.001,0.0009999998146668077,8.562570292269811e-05,264.6121826171875,3890.324951171875,272785.75,7.595524220960215e-05,1483337984.0,85.33238220214844
npg_logbarrier_handoff,614,8,31810,546.4135158976487,True,264.26751708984375,0.10665140300989151,58.27577209472656,312.7588806152344,3165.555419921875,190.3816680908203,0.22051810504926486,0.06014163166839103,0.7981854677200317,True,0.34986522793769836,True,0.000916927820071578,0.01,True,,0.001,0.0009999999310821295,8.868643635651097e-05,312.7588806152344,3237.080078125,254281.96875,0.00010175491479458287,11401708544.0,88.07462310791016
npg_logbarrier_handoff,614,9,35810,546.4135158976487,True,276.1307067871094,0.07787401229143143,42.55141067504883,259.2816467285156,3645.171875,151.24652099609375,0.1540988004201033,0.041492287931167514,-0.46093815565109253,True,0.14507919549942017,True,0.000975665810983628,0.01,True,,0.001,0.0010000001639127731,9.932475950336084e-05,259.2816467285156,3670.166259765625,202728.578125,7.091953739291057e-05,740939200.0,83.44953918457031
