method,seed,update,true_environment_steps_before_update,beta,barrier_active,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,total_gradient_norm,naturalized_reward_norm,naturalized_barrier_norm,euclidean_barrier_to_reward_ratio,natural_barrier_to_reward_ratio,euclidean_cosine,euclidean_cosine_defined,natural_cosine,natural_cosine_defined,realized_kl,damping,valid,invalid_reason,target_kl,predicted_kl,scale_factor,gradient_norm,natural_direction_norm,quadratic_form,solve_residual,fisher_condition_number,damped_condition_number
npg_logbarrier_handoff,718,0,0,546.4135158976487,True,257.525390625,0.11968374252319336,65.39681243896484,287.71661376953125,5588.67529296875,143.5591583251953,0.25394316374106013,0.02568751104681473,0.3617524206638336,True,0.009845131076872349,True,0.0010259458795189857,0.01,True,,0.001,0.0009999999310821295,7.053843000903726e-05,287.71661376953125,5591.9326171875,401955.9375,0.00023761171905789524,4016702208.0,80.85811614990234
npg_logbarrier_handoff,718,1,4000,546.4135158976487,True,198.2013397216797,0.11074449121952057,60.51228713989258,204.84088134765625,2397.25,155.1519012451172,0.30530715496103994,0.0647207847513264,-0.04109377786517143,True,-0.0814352035522461,True,0.0008833041065372527,0.01,True,,0.001,0.0010000001639127731,0.00013873721763957292,204.84088134765625,2389.624267578125,103906.8203125,0.00010891943384194747,2426122240.0,88.11778259277344
npg_logbarrier_handoff,718,2,8000,546.4135158976487,True,647.6162109375,0.1034521609544754,56.52765655517578,681.5138549804688,4186.283203125,163.4016876220703,0.08728573436008559,0.0390326405772293,0.5717151165008545,True,-0.1419418305158615,True,0.001073907595127821,0.01,True,,0.001,0.0010000001639127731,5.320184209267609e-05,681.5138549804688,4166.228515625,706604.9375,0.00025207363069057465,2515272448.0,91.77400207519531
npg_logbarrier_handoff,718,3,12000,546.4135158976487,True,237.5454559326172,0.08577261865139008,46.86731719970703,235.6211700439453,3347.476318359375,188.36764526367188,0.19729831082519864,0.05627153931771275,-0.1395411342382431,True,0.017991015687584877,True,0.001255038077943027,0.01,True,,0.001,0.0009999999310821295,0.0001424318616045639,235.6211700439453,3356.153564453125,98586.09375,6.571506673935801e-05,464262432.0,92.5727767944336
npg_logbarrier_handoff,718,4,16000,546.4135158976487,True,649.9407958984375,0.08528532832860947,46.60105514526367,694.0125122070312,4177.57666015625,184.22946166992188,0.07170046170258522,0.04409960047580104,0.9419382810592651,True,-0.031039990484714508,True,0.0010815351270139217,0.01,True,,0.001,0.0009999999310821295,5.2097264415351674e-05,694.0125122070312,4175.92138671875,736885.75,0.00040334303048439324,517378432.0,91.04530334472656
npg_logbarrier_handoff,718,5,20000,546.4135158976487,True,379.7752990722656,0.047097910195589066,25.734933853149414,396.66522216796875,4646.73828125,175.68081665039062,0.0677635799800988,0.037807340550957705,0.6370148062705994,True,-0.06082768738269806,True,0.0010297955013811588,0.01,True,,0.001,0.0010000001639127731,7.19234740245156e-05,396.66522216796875,4639.3681640625,386623.90625,0.00016251915076281875,731401088.0,93.20124816894531
npg_logbarrier_handoff,718,6,24000,546.4135158976487,True,299.48248291015625,0.04232092201709747,23.12472152709961,286.9080810546875,5053.0927734375,195.26023864746094,0.07721560641006489,0.0386417284230129,-0.5709570050239563,True,0.07559885829687119,True,0.0009035044931806624,0.01,True,,0.001,0.0010000000474974513,6.581347406608984e-05,286.9080810546875,5071.59375,461743.125,0.00012294386397115886,337946304.0,94.33271789550781
npg_logbarrier_handoff,718,7,28000,546.4135158976487,True,199.64244079589844,0.041087694466114044,22.450870513916016,207.33470153808594,5413.94384765625,174.76913452148438,0.11245539988598086,0.03228129796675739,0.2929995059967041,True,-0.16368234157562256,True,0.0007278159609995782,0.01,True,,0.001,0.0009999996982514858,7.497262413380668e-05,207.33470153808594,5388.095703125,355815.3125,0.00022377715504262596,7368590336.0,94.1474380493164
npg_logbarrier_handoff,718,8,32000,546.4135158976487,True,355.7586975097656,0.038507129997015,21.040817260742188,352.4513244628906,4751.28759765625,218.43215942382812,0.05914350768659595,0.045973255656335754,-0.18602845072746277,True,-0.17246252298355103,True,0.0011071570916101336,0.01,True,,0.001,0.0010000001639127731,6.69892251607962e-05,352.4513244628906,4718.5244140625,445676.84375,0.0001660796406213194,1020080192.0,100.0556411743164
npg_logbarrier_handoff,718,9,36000,546.4135158976487,True,349.9097900390625,0.07300888746976852,39.89304733276367,345.7982177734375,4767.3232421875,266.61077880859375,0.11400952036326327,0.05592462798605169,-0.15946421027183533,True,-0.09062773734331131,True,0.0011572125367820263,0.01,True,,0.001,0.0010000000474974513,5.661631439579651e-05,345.7982177734375,4750.5869140625,623945.75,9.940638119587675e-05,158212160.0,105.53926086425781
